,open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2021-05-02 06:29:59.999,1619928900000,6.48990000,6.66650000,6.45000000,6.55000000,607789.90000000,1619929799999,4000398.15137000,6920,317859.20000000,2093058.53875000,0
2021-05-02 06:44:59.999,1619929800000,6.54990000,6.63980000,6.51360000,6.53900000,293374.80000000,1619930699999,1933798.45001000,2632,92472.20000000,609376.16352000,0
2021-05-02 06:59:59.999,1619930700000,6.53900000,6.74000000,6.53900000,6.73000000,252541.00000000,1619931599999,1681935.33163000,3083,149044.60000000,992505.79051000,0
2021-05-02 07:14:59.999,1619931600000,6.73910000,6.77000000,6.62410000,6.76990000,263948.40000000,1619932499999,1766995.25535000,3097,145084.50000000,971284.91893000,0
2021-05-02 07:29:59.999,1619932500000,6.76970000,7.20000000,6.76160000,7.16600000,1861208.50000000,1619933399999,13047151.56036000,15182,1154737.50000000,8101782.01074000,0
2021-05-02 07:44:59.999,1619933400000,7.17950000,7.74740000,6.97010000,7.74710000,2826851.70000000,1619934299999,20842695.85467000,26727,1587154.90000000,11706451.42171000,0
2021-05-02 07:59:59.999,1619934300000,7.73860000,7.75000000,7.23500000,7.29440000,2253395.40000000,1619935199999,16724080.89824000,20925,1004398.90000000,7454323.05561000,0
2021-05-02 08:14:59.999,1619935200000,7.28600000,7.53570000,7.25120000,7.32970000,1166457.80000000,1619936099999,8658498.41921000,10229,601219.00000000,4464658.87920000,0
2021-05-02 08:29:59.999,1619936100000,7.32970000,7.45000000,7.12490000,7.31090000,1097229.70000000,1619936999999,7977124.63885000,10406,480889.80000000,3502407.15822000,0
2021-05-02 08:44:59.999,1619937000000,7.30000000,7.31090000,7.00000000,7.12900000,995443.40000000,1619937899999,7078445.18556000,9570,410173.90000000,2923073.00860000,0
2021-05-02 08:59:59.999,1619937900000,7.13880000,7.40000000,7.11960000,7.40000000,723287.80000000,1619938799999,5262721.18258000,7192,401897.10000000,2927531.09287000,0
2021-05-02 09:14:59.999,1619938800000,7.39990000,7.52870000,7.15100000,7.24140000,1360998.00000000,1619939699999,9991883.29957000,11858,755407.10000000,5553352.52299000,0
2021-05-02 09:29:59.999,1619939700000,7.24080000,7.27610000,7.02200000,7.05010000,494954.90000000,1619940599999,3535624.45071000,4913,181608.60000000,1299256.58519000,0
2021-05-02 09:44:59.999,1619940600000,7.05010000,7.34440000,7.05000000,7.24800000,755665.60000000,1619941499999,5448132.36817000,7062,430760.90000000,3105887.85545000,0
2021-05-02 09:59:59.999,1619941500000,7.26130000,7.29110000,7.05000000,7.21370000,464775.30000000,1619942399999,3329532.95942000,5376,214826.20000000,1540970.69239000,0
2021-05-02 10:14:59.999,1619942400000,7.20530000,7.44350000,7.10000000,7.22880000,839616.70000000,1619943299999,6121423.13553000,8967,461641.70000000,3372770.69192000,0
2021-05-02 10:29:59.999,1619943300000,7.22860000,7.39190000,7.21140000,7.24120000,517582.70000000,1619944199999,3782875.33931000,5762,275081.40000000,2012140.83962000,0
2021-05-02 10:44:59.999,1619944200000,7.24350000,7.43470000,7.17000000,7.39140000,708107.00000000,1619945099999,5185365.86645000,6290,390303.80000000,2859500.58774000,0
2021-05-02 10:59:59.999,1619945100000,7.39110000,7.68500000,7.37750000,7.68000000,1351407.10000000,1619945999999,10204313.38870000,13344,756558.70000000,5712277.26604000,0
2021-05-02 11:14:59.999,1619946000000,7.68000000,8.07030000,7.66350000,7.76820000,3462072.50000000,1619946899999,27157199.25397000,28483,1912393.80000000,15009839.15422000,0
2021-05-02 11:29:59.999,1619946900000,7.76820000,7.78600000,7.51200000,7.53040000,1324262.40000000,1619947799999,10117127.29237000,11712,644136.60000000,4926533.14715000,0
2021-05-02 11:44:59.999,1619947800000,7.53810000,7.79020000,7.50080000,7.75080000,1052972.70000000,1619948699999,8059926.13204000,9640,592678.10000000,4540712.21453000,0
2021-05-02 11:59:59.999,1619948700000,7.75720000,7.75720000,7.54030000,7.60880000,571783.60000000,1619949599999,4358315.86499000,6877,261436.30000000,1993312.10358000,0
2021-05-02 12:14:59.999,1619949600000,7.60880000,7.69000000,7.59000000,7.67480000,473675.50000000,1619950499999,3623589.03608000,4862,237379.60000000,1816380.29662000,0
2021-05-02 12:29:59.999,1619950500000,7.67010000,7.94110000,7.66100000,7.72870000,1392877.30000000,1619951399999,10869001.49297000,12518,748413.50000000,5839624.42911000,0
2021-05-02 12:44:59.999,1619951400000,7.72200000,7.77940000,7.44540000,7.46490000,1081036.70000000,1619952299999,8185342.69271000,10049,427443.70000000,3237158.41563000,0
2021-05-02 12:59:59.999,1619952300000,7.46490000,7.62040000,7.45770000,7.48870000,718255.00000000,1619953199999,5409836.18176000,7914,388025.30000000,2923187.85919000,0
2021-05-02 13:14:59.999,1619953200000,7.48800000,7.64040000,7.24000000,7.59870000,1127893.80000000,1619954099999,8398563.33288000,12889,550591.20000000,4106305.35553000,0
2021-05-02 13:29:59.999,1619954100000,7.57340000,7.68740000,7.52370000,7.61020000,422019.10000000,1619954999999,3216920.73865000,5332,241593.30000000,1842442.80832000,0
2021-05-02 13:44:59.999,1619955000000,7.61020000,7.68000000,7.50000000,7.63000000,427068.70000000,1619955899999,3240189.63647000,5188,201093.20000000,1528405.99570000,0
2021-05-02 13:59:59.999,1619955900000,7.63370000,7.75000000,7.58810000,7.68050000,504403.00000000,1619956799999,3869798.17593000,5671,290106.30000000,2226798.41893000,0
2021-05-02 14:14:59.999,1619956800000,7.68650000,7.69000000,7.52240000,7.61450000,413155.00000000,1619957699999,3132238.68190000,4596,177837.60000000,1347885.43524000,0
2021-05-02 14:29:59.999,1619957700000,7.61450000,7.74880000,7.61010000,7.70470000,471745.60000000,1619958599999,3630719.05852000,5068,258486.30000000,1989266.36648000,0
2021-05-02 14:44:59.999,1619958600000,7.70470000,7.70990000,7.59000000,7.69730000,297263.20000000,1619959499999,2271978.77499000,3979,143494.90000000,1097486.74494000,0
2021-05-02 14:59:59.999,1619959500000,7.68670000,7.99000000,7.67510000,7.92410000,1344463.60000000,1619960399999,10609723.85596000,13357,813284.90000000,6418726.15276000,0
2021-05-02 15:14:59.999,1619960400000,7.92990000,8.36000000,7.92400000,8.23910000,2872283.80000000,1619961299999,23516777.27249000,26560,1622951.30000000,13286438.61632000,0
2021-05-02 15:29:59.999,1619961300000,8.23730000,8.48700000,8.18020000,8.23650000,2444346.10000000,1619962199999,20441572.94609000,25717,1151793.00000000,9639044.38773000,0
2021-05-02 15:44:59.999,1619962200000,8.23550000,8.23990000,7.93720000,8.16700000,1819351.70000000,1619963099999,14751232.13347000,18210,805419.50000000,6534891.21071000,0
2021-05-02 15:59:59.999,1619963100000,8.16690000,8.30000000,8.00020000,8.00150000,1086456.10000000,1619963999999,8885690.33582000,11367,567784.10000000,4652228.47383000,0
2021-05-02 16:14:59.999,1619964000000,8.03000000,8.40000000,8.00020000,8.26060000,1062683.70000000,1619964899999,8780463.47903000,11608,635238.90000000,5248675.32561000,0
2021-05-02 16:29:59.999,1619964900000,8.27690000,8.32990000,8.14000000,8.26900000,547578.50000000,1619965799999,4512229.11100000,7226,297850.50000000,2455096.24495000,0
2021-05-02 16:44:59.999,1619965800000,8.26240000,8.33000000,8.10000000,8.15000000,798578.70000000,1619966699999,6565248.36326000,8361,364396.40000000,2998833.46410000,0
2021-05-02 16:59:59.999,1619966700000,8.15550000,8.21740000,7.94000000,8.06740000,998919.80000000,1619967599999,8048847.84805000,11162,370386.90000000,2987432.34431000,0
2021-05-02 17:14:59.999,1619967600000,8.06630000,8.06740000,7.70000000,7.85500000,1406302.10000000,1619968499999,11045075.79456000,14794,551229.30000000,4333206.75599000,0
2021-05-02 17:29:59.999,1619968500000,7.86660000,8.10000000,7.64140000,7.68000000,1263063.80000000,1619969399999,9937459.93470000,14741,638350.50000000,5031888.51128000,0
2021-05-02 17:44:59.999,1619969400000,7.68910000,7.97010000,7.65000000,7.65030000,863980.20000000,1619970299999,6735493.39726000,9208,439167.60000000,3428880.61915000,0
2021-05-02 17:59:59.999,1619970300000,7.65020000,7.89000000,7.62900000,7.81720000,505820.20000000,1619971199999,3920950.70334000,6212,271407.60000000,2105250.44114000,0
2021-05-02 18:14:59.999,1619971200000,7.81270000,8.00000000,7.71940000,7.82000000,665554.10000000,1619972099999,5231302.10209000,7599,333599.80000000,2626530.56794000,0
2021-05-02 18:29:59.999,1619972100000,7.82400000,7.84250000,7.50000000,7.50040000,909420.30000000,1619972999999,6924415.40344000,9170,384377.00000000,2928969.00463000,0
2021-05-02 18:44:59.999,1619973000000,7.50020000,7.60990000,7.31400000,7.47000000,934678.70000000,1619973899999,6964346.73057000,9577,424302.30000000,3164683.64306000,0
2021-05-02 18:59:59.999,1619973900000,7.47110000,7.64000000,7.23220000,7.30610000,1069507.80000000,1619974799999,7964311.48268000,10565,518262.70000000,3861741.26534000,0
2021-05-02 19:14:59.999,1619974800000,7.32900000,7.45000000,7.14540000,7.37820000,958189.40000000,1619975699999,7013178.84562000,8902,451960.50000000,3314659.72026000,0
2021-05-02 19:29:59.999,1619975700000,7.37620000,7.59000000,7.36870000,7.53340000,751275.60000000,1619976599999,5641474.42100000,9098,373739.90000000,2807932.63120000,0
2021-05-02 19:44:59.999,1619976600000,7.53930000,7.54500000,7.38030000,7.39390000,356510.30000000,1619977499999,2658749.34123000,4164,147513.30000000,1099160.14391000,0
2021-05-02 19:59:59.999,1619977500000,7.39400000,7.45310000,7.21000000,7.35310000,465383.00000000,1619978399999,3409603.74629000,6859,224270.70000000,1644194.95223000,0
2021-05-02 20:14:59.999,1619978400000,7.35310000,7.50000000,7.24020000,7.29010000,351242.40000000,1619979299999,2570701.15287000,5032,191540.20000000,1404707.10387000,0
2021-05-02 20:29:59.999,1619979300000,7.29010000,7.45000000,7.25000000,7.42000000,288426.60000000,1619980199999,2111438.06511000,4219,143049.80000000,1049574.98475000,0
2021-05-02 20:44:59.999,1619980200000,7.42000000,7.56830000,7.32010000,7.53910000,440112.80000000,1619981099999,3298690.30773000,5663,277758.10000000,2082968.36977000,0
2021-05-02 20:59:59.999,1619981100000,7.54000000,7.54780000,7.38000000,7.47670000,220402.20000000,1619981999999,1643640.84628000,3234,112935.20000000,841801.30015000,0
2021-05-02 21:14:59.999,1619982000000,7.47530000,7.48890000,7.38230000,7.40360000,164112.90000000,1619982899999,1220443.71054000,2450,73689.70000000,548257.39003000,0
2021-05-02 21:29:59.999,1619982900000,7.40370000,7.40990000,7.30000000,7.37290000,186497.90000000,1619983799999,1371559.34751000,3329,87542.20000000,644361.69269000,0
2021-05-02 21:44:59.999,1619983800000,7.39320000,7.44950000,7.30100000,7.44180000,129781.20000000,1619984699999,956455.67790000,2244,63563.30000000,468788.75761000,0
2021-05-02 21:59:59.999,1619984700000,7.43320000,7.64970000,7.42130000,7.64970000,340028.40000000,1619985599999,2560642.45777000,4519,206408.20000000,1557304.36613000,0
2021-05-02 22:14:59.999,1619985600000,7.64970000,7.92500000,7.61600000,7.92000000,1002626.40000000,1619986499999,7790357.48323000,11641,599339.00000000,4659707.60539000,0
2021-05-02 22:29:59.999,1619986500000,7.92000000,7.93250000,7.65000000,7.71610000,659972.90000000,1619987399999,5131490.72269000,7611,349923.70000000,2719485.77387000,0
2021-05-02 22:44:59.999,1619987400000,7.71610000,7.72610000,7.56560000,7.66120000,242352.20000000,1619988299999,1850342.38974000,3937,109443.20000000,835834.85798000,0
2021-05-02 22:59:59.999,1619988300000,7.66770000,7.80000000,7.66770000,7.73030000,255901.30000000,1619989199999,1978643.30817000,3438,145219.10000000,1123000.76823000,0
2021-05-02 23:14:59.999,1619989200000,7.73640000,7.74780000,7.60000000,7.63970000,139835.40000000,1619990099999,1075696.82257000,2158,58053.60000000,446704.85185000,0
2021-05-02 23:29:59.999,1619990100000,7.64000000,7.66620000,7.51200000,7.58380000,189337.70000000,1619990999999,1435936.21508000,4052,94812.70000000,719968.21948000,0
2021-05-02 23:44:59.999,1619991000000,7.58370000,7.75000000,7.44410000,7.70000000,331146.00000000,1619991899999,2520309.09704000,5718,177315.30000000,1353601.60009000,0
2021-05-02 23:59:59.999,1619991900000,7.69180000,7.86980000,7.68960000,7.80060000,342769.20000000,1619992799999,2673436.91822000,5192,158070.00000000,1233361.73002000,0
2021-05-03 00:14:59.999,1619992800000,7.80640000,7.95000000,7.63480000,7.95000000,472234.70000000,1619993699999,3692421.45426000,5733,294915.70000000,2308578.17557000,0
2021-05-03 00:29:59.999,1619993700000,7.93990000,7.95000000,7.75700000,7.81150000,298925.80000000,1619994599999,2347291.28325000,4060,120187.30000000,944036.89858000,0
2021-05-03 00:44:59.999,1619994600000,7.81170000,7.81890000,7.57030000,7.63000000,282896.10000000,1619995499999,2173691.62723000,4768,127454.80000000,981283.38713000,0
2021-05-03 00:59:59.999,1619995500000,7.63390000,7.80480000,7.62090000,7.69950000,175173.60000000,1619996399999,1355477.09541000,2897,107779.10000000,833891.61856000,0
2021-05-03 01:14:59.999,1619996400000,7.69950000,7.94680000,7.59000000,7.91700000,398399.60000000,1619997299999,3113435.73076000,5736,185373.00000000,1449476.46765000,0
2021-05-03 01:29:59.999,1619997300000,7.91650000,7.93880000,7.75150000,7.84860000,300578.70000000,1619998199999,2356274.29392000,3388,135995.10000000,1065574.03710000,0
2021-05-03 01:44:59.999,1619998200000,7.84000000,8.18000000,7.83800000,8.10910000,833168.80000000,1619999099999,6686890.46545000,8864,554617.00000000,4448648.57754000,0
2021-05-03 01:59:59.999,1619999100000,8.12970000,8.27000000,8.05640000,8.13960000,775657.60000000,1619999999999,6344708.63601000,8454,414657.50000000,3395252.83023000,0
2021-05-03 02:14:59.999,1620000000000,8.13140000,8.16000000,7.90020000,8.15330000,535004.60000000,1620000899999,4308867.98799000,6439,255201.50000000,2057481.17478000,0
2021-05-03 02:29:59.999,1620000900000,8.16220000,8.25220000,8.00000000,8.07860000,490244.70000000,1620001799999,3987131.59226000,6194,230845.80000000,1880761.98515000,0
2021-05-03 02:44:59.999,1620001800000,8.07000000,8.14990000,7.95000000,8.02790000,235737.80000000,1620002699999,1902979.11618000,3278,95422.60000000,771303.52084000,0
2021-05-03 02:59:59.999,1620002700000,7.98930000,8.12990000,7.86990000,7.96720000,297932.20000000,1620003599999,2390428.63590000,5329,131181.50000000,1052259.58921000,0
2021-05-03 03:14:59.999,1620003600000,7.96020000,7.98990000,7.70000000,7.84210000,623481.60000000,1620004499999,4882179.32401000,10101,266234.00000000,2087673.47532000,0
2021-05-03 03:29:59.999,1620004500000,7.85820000,7.85820000,7.54600000,7.59870000,735180.00000000,1620005399999,5630431.38485000,8281,390401.70000000,2991976.44887000,0
2021-05-03 03:44:59.999,1620005400000,7.59540000,7.91000000,7.57000000,7.77250000,370178.80000000,1620006299999,2860223.54270000,4765,188913.10000000,1459887.40118000,0
2021-05-03 03:59:59.999,1620006300000,7.77520000,7.88960000,7.67900000,7.70000000,308911.10000000,1620007199999,2409207.42155000,3634,125542.00000000,978565.54626000,0
2021-05-03 04:14:59.999,1620007200000,7.70000000,7.79710000,7.58000000,7.76460000,339315.00000000,1620008099999,2594617.91482000,4396,191982.50000000,1467054.79813000,0
2021-05-03 04:29:59.999,1620008100000,7.76460000,7.76460000,7.60000000,7.61000000,211308.60000000,1620008999999,1614542.22189000,2693,91066.20000000,695626.70611000,0
2021-05-03 04:44:59.999,1620009000000,7.61000000,7.62000000,7.50000000,7.51960000,237426.70000000,1620009899999,1797838.98087000,2881,77124.10000000,584015.83492000,0
2021-05-03 04:59:59.999,1620009900000,7.51600000,7.74680000,7.50000000,7.68960000,330965.40000000,1620010799999,2525225.34869000,4489,170023.60000000,1294328.59240000,0
2021-05-03 05:14:59.999,1620010800000,7.68960000,7.70390000,7.51110000,7.58290000,207778.30000000,1620011699999,1579675.82212000,3031,93003.50000000,707379.86621000,0
2021-05-03 05:29:59.999,1620011700000,7.57010000,7.61670000,7.39610000,7.41880000,338701.10000000,1620012599999,2535513.44196000,4209,106379.70000000,797320.78297000,0
2021-05-03 05:44:59.999,1620012600000,7.41900000,7.55000000,7.36050000,7.48540000,252652.70000000,1620013499999,1882274.08882000,3784,129468.00000000,964981.07428000,0
2021-05-03 05:59:59.999,1620013500000,7.47490000,7.69000000,7.46770000,7.56990000,259122.70000000,1620014399999,1963864.56166000,3660,141378.20000000,1071507.17913000,0
2021-05-03 06:14:59.999,1620014400000,7.56140000,7.56470000,7.40000000,7.43990000,254103.40000000,1620015299999,1899328.92387000,3473,115520.70000000,862423.59614000,0
2021-05-03 06:29:59.999,1620015300000,7.43310000,7.53470000,7.42020000,7.52050000,154946.30000000,1620016199999,1156085.67647000,2051,92910.60000000,693220.63418000,0
2021-05-03 06:44:59.999,1620016200000,7.52650000,7.55000000,7.28000000,7.29970000,338104.60000000,1620017099999,2497329.87962000,5971,155442.10000000,1148237.84942000,0
2021-05-03 06:59:59.999,1620017100000,7.28590000,7.45980000,7.28000000,7.40320000,188723.50000000,1620017999999,1394031.29142000,2994,101171.10000000,747041.87406000,0
2021-05-03 07:14:59.999,1620018000000,7.40330000,7.43180000,7.30010000,7.41050000,153768.60000000,1620018899999,1132796.68383000,2537,80157.60000000,590153.48530000,0
2021-05-03 07:29:59.999,1620018900000,7.41630000,7.41740000,7.21940000,7.27650000,386388.60000000,1620019799999,2814332.46576000,5012,151792.20000000,1106184.30835000,0
2021-05-03 07:44:59.999,1620019800000,7.28570000,7.40000000,7.20000000,7.20430000,328917.40000000,1620020699999,2392866.36349000,4894,134024.20000000,977182.98559000,0
2021-05-03 07:59:59.999,1620020700000,7.20870000,7.37160000,7.13280000,7.34500000,602212.20000000,1620021599999,4357880.76532000,5984,321381.60000000,2324951.60475000,0
2021-05-03 08:14:59.999,1620021600000,7.34510000,7.65000000,7.32090000,7.57810000,724571.50000000,1620022499999,5442494.04727000,9302,399261.10000000,2997853.75153000,0
2021-05-03 08:29:59.999,1620022500000,7.57810000,7.57810000,7.35000000,7.49810000,339638.10000000,1620023399999,2534026.96722000,7356,166330.80000000,1242320.83733000,0
